review_id,firm_id,year,culture_sentiment,text,rating_overall,rating_culture
1443073,12635,2018.0,con,"Health insurance - high deductible Collaboration/Teamwork - leaves a lot to be desired across the different business units. Each group/business unit is for themselves. Email is heavily relied on when often a simple phone call is the solution. Culture - hard to determine what is the true culture of Fiserv.  This is in my opinion their biggest hurdle to overcome. Diversity/Inclusiveness - U.S. leaves a lot to be desired. Alpharetta office is full of diversity, but once you leave that site it",2,1.0
7703963,8858,2019.0,con,"The culture is toxic and the corporate strategy is non-existent outside of the investor relations story. The revolving door of leadership at the VP and Director level leads people to be very coniving and cut throat. There does not seem to be a business conduct policy, from some of the situations I saw.",1,1.0
857362,7146,2020.0,pro,"Diversity & Inclusion, People FIRST, LGBTQ Affirming & Accepting, Benefits, Leadership, Autonomy, Supportive, Family atmosphere, on-site food, remote options, state of the art facilities, Amazing technological roadmap, LOTS of upward advancement opportunities.",4,5.0
1291062,14370,2016.0,pro,"Good business learning & career opportunities. Open working culture, employees can contribute with ideas. Hi ethics, respect for colleagues and candidates. More flexible, less beaurocratic than very big corporations. Company leader push for integrity not only performance.",5,4.0
6546181,22082,2016.0,con,honestly probably one of the worse place to work at. All C-level executives have either left or quit. a lot of unsupportive executives that treat employees horribly and gossip. I don't recommend working for this company at all. Seriously run away. Zero diversity. Zero collaboration. Very sad place. FYI this isn't a disgruntled employee as I still work here just collecting a pay check but trying to leave because of how bad it is,1,1.0
691802,149177,2022.0,pro,"Digital Division is growing, investment is being made, and culture is of empowerment and leadership accountability. Intentional decision to promote from within for career advancement, or finding expert talent for outside perspective. Flexible culture, amazing parental leave benefits if you need them, and appreciation for the hard work. For remote teammates, they send random snack-magic gifts and offer Headspace app membership for mental health. Super happy with my near 2 years on this team",5,5.0
7146101,2596,2020.0,pro,"for employees (employee survey actually drive decision making, benefits, and employee evaluation. *Acts like employees are long term investment, not disposable assets. *Stability of a long time stable company, but still innovative, partly because of culture, and also because of *Diversity including gender. Good to see many talented women and minorities. * Veteran friendly - lots of vets, but lots of non vets too. *Outsource to Salt lake city rather than another country. *Extremely supportive dur",5,5.0
5475193,145046,2018.0,pro,"First and foremost, the company has integrity. And it's not just having core values that they can point to on a shelf. Anthem's core values of being Accountable, Caring, Easy-to-Do Business With, Innovative, and Trustworthy are woven through everything we do. The focus is always on the member and delivering the best possible service we can. The company does a great job of providing training and certification opportunities. In fact, many top IT and InfoSec training programs are available internally and can be taken without cost or prior authorization.",5,5.0
1471344,30655,2021.0,con,"The product lacks innovation, it needs to be completely rebuilt for the cloud. Competitors are catching up fast. Share price is tanking and won’t recover. I experienced the worst leadership of my life here and left traumatised, I had to take months off after to recover physically and emotionally from this toxic place. This wasn’t just a rogue manager, it was rife throughout. The ANZ leader encouraged colleagues to gossip and would lie about colleagues to other leaders of the business to back his own delusions. The whole experience was disrespectful and he really wore me thin, I’m not the only one. Constant lies and all ideas shut down. Targets, territories and go to market were stupid and lacked thought. They bled money and lacked strategy.",1,1.0
7034389,279327,2021.0,pro,os: Product innovation is vibrant and focus on client success a key driver. Collaboration across multiple teams is encouraged and strong. A focus on diversity is very welcome and the company truly invests in developing people. Among the best company cultures I've encountered anywhere! Senior leadership is very connected to team members and our clients.,5,5.0
3799476,3835,2022.0,con,"declarations by senior leadership on modernization/technology savviness and ground reality on investment and openness to adopt modern architecture and software engineering principles. Architects are far away from any architectural competencies; Work Culture: Leaders talk about Bias, Diversity, Inclusion, Transparency all the time but far away on exercising any of them rather coach managers how to exploit the rules. GEMs work on 'Perception is Reality' principal. Highly dirty political environmen",2,1.0
6295963,16738,2018.0,con,he agency (an internal creative shared service) to make decisions without any expertise in a given area. There are way too many people involved in making a simple decision. Leadership keeps burning out the best talent-people keep leaving because the culture is so negative. During the last reorg they put people in positions that were not a great fit.  Therefore certain areas that used to make HMH great have suffered. Collaboration is very poor.,2,0.0
4266066,118122,2020.0,pro,"1. Technically ahead of the curve 2. Engineer friendly work culture to die for! 3. Individuals can work thru the org to develop or grow themselves, there is place for all 4.Open culture respects diversity 5.Open leadership communication, Flexible",4,5.0
2895875,7985,2021.0,pro,"- Excellent leadership and teammates; brilliantly smart and skilled colleagues - Highly skilled, technical company with interesting portfolio of work - Rich environment for learning, mentoring, and development - high quality training. - Real focus on diversity, inclusion, and employee care - Good work-life balance - Management care and listen, fun environment to work in!",5,5.0
5246086,6730,2020.0,con,"The culture is toxic, there is no honesty, trust or transparency. Mediocrity is rewarded and even though people are asked to speak up the lead team do not want to hear it. Diversity and inclusion is talked about but rarely acted upon and 'the boys club' seems to get worse rather than better. Salaries are also lower than the industry standard. When people leave they no longer get an exit interview because they just do not want to know. Lilly ANZ was once a good place to work but over the la",1,1.0
713025,126296,2018.0,pro,"Expedia's culture stands out above all other global tech companies. Co-workers - from peers to leadership are friendly, inclusive and supportive. Contractors are treated as equals and with great respect. We are not visibly or otherwise segregated from full time employees. Opinions are welcome and opportunities to contribute are bountiful. Many employees in the marketing team work remote and rely on regular conference calls with teams. Unlike many other companies conference calls are All vi",5,5.0
1013635,1891,2017.0,con,"Leadership is the biggest problem this company faces, the product, customer service, lack of innovation, lots of secrecy between higher ups, not open to change even with attrition being incredibly high,  position oversold, management inflexible to accommodate employee concerns, concerned with higher ups commitment to their employees, zero trust in employees (treated like children), company stuck in time and not changing to keep up with today culturally and product-wise, quota difficult to attain but zero addressing of it.  Position completely oversold...they promise you the world, and get nothing that they recruited you with.  Negative morale, and nothing done about it.  Sales reps continuing to leave for the exact same reason, and leadership is aware, yet not doing anything about it.  Unfortunately this was the worst workplace I've ever been a part of.",1,1.0
6114638,66319,2018.0,pro,"I am a current employee at Inter Pipeline and I can honestly say that I really enjoy working for this company. Our leadership team is wonderful - they create excellent morale within the company by creating such a welcoming and friendly environment. Chuck Ellis in particular, who is the General Manager for Project Development, is a fantastic leader. He is very respectful, encourages entrepreneurial spirit, is extremely supportive, and always has his door open for any questions or concerns. Also, everyone that works here is up-beat, competent, and very enjoyable to work with. Again, Inter Pipeline is a wonderful place to work, and I highly recommend this company as your employer.",5,5.0
1591501,4423,2022.0,con,"- Poor people managers/ Don't care why people are leaving them - Leaders without practicing values (No living values) - A culture of mistrust and leg pulling - Managers only care for their own personal interests and growth - Pack of lies the way leadership conducts business/ Not focusing on actual customer issues, though they claim to be customer-first - No localized decision making/authority locally - Remote control is in AU & US - Ineffective HR - Setting no accountability for the toxic ",2,1.0
4695780,29984,2022.0,pro,"Prologis is the most forward-thinking real estate company in the sector. Not only is Prologis a leader at acquiring, leasing and developing warehouses but the company is focused on so much more. Driving an employee-centric and customer-centric culture is a core focus for the senior leadership team. Taking logistics real estate into the future with a focus data, ESG and diversity are just a few of their priorities.",5,5.0
3048700,145552,2018.0,pro,Stand behind the mission Strong executive leadership Tremendous growth opportunity IVF or Adoption assistance Stocks have been soaring for years! Diversity and Inclusion is not just a check the box mission Passionate Culture Just to name a few..,5,5.0
4224840,102071,2020.0,con,"Horrible work-life balance; toxic culture in the Global Business Organisation (Marketing, Marketing Analytics, Market Access); backstabbing; no clear strategy; no long-term view; micromanaging leadership; company values are lip service only; no internal opportunities: they hire for the job and fire when no longer necessary. Don't go there, don't get burned.",1,1.0
3438351,3362,2021.0,con,"he world was in a global pandemic with no end in sight or clear vaccine solution. Very limited flexibility and started asking for medical notes from employees and their family members if you asked to be exempt from being in the office. - Fear is the culture. There is no trust. People are afraid to voice their opinions in meeting and to management due to repercussions - If you are a minority, be prepared to not bring your full self to work. CAG claims they care about diversity, but in reality the",2,0.0
3021948,66319,2018.0,pro,"I am a current employee at Inter Pipeline and I can honestly say that I really enjoy working for this company. Our leadership team is wonderful - they create excellent morale within the company by creating such a welcoming and friendly environment. Chuck Ellis in particular, who is the General Manager for Project Development, is a fantastic leader. He is very respectful, encourages entrepreneurial spirit, is extremely supportive, and always has his door open for any questions or concerns. Also, everyone that works here is up-beat, competent, and very enjoyable to work with. Again, Inter Pipeline is a wonderful place to work, and I highly recommend this company as your employer.",5,5.0
7645023,14535,2021.0,pro,"The culture at Scripps is better than any other media company I've worked for and it starts at the top. The company stands for strong values when it comes to journalism and ethics but is also not afraid to take risks and branch out into new emerging media trends, which can be rare for companies based in old media.",5,5.0
7725398,10618,2021.0,con,"Lack of support from leadership/management; toxic, ego-driven culture from the top down; employees not empowered to take ownership, and more or less treated as order takers; people viewed as dispensable and therefore treated with lack of respect; no flexibility on working from home; changed their sick policy in the middle of the pandemic from unlimited sick time to 5 days per year; very much a boys club; complete lack of diversity, and no interest in changing; politics rewarded over perfor",1,1.0
6530434,64768,2022.0,pro,"- Collaborating with the best and the brightest globally - Very interesting tech programs and portfolio - Excellent opportunities for cross team/group collaboration - Excellent builder culture and overall team culture - Sustainable pace - Many opportunities for innovation and career growth - Excellent on-boarding process including DEI (Diversity, Equity, and Inclusion) focused training",5,5.0
1752972,3105,2021.0,con,"- Toxic work culture - Sales staff are some of the rudest, most incompetent, and unprofessional people I've ever worked with - Poor leadership - Managers are overwhelmed and cannot truly commit to mentoring or managing - Morale is low - No upward mobility",1,2.0
633308,8007,2020.0,pro,"Great culture in Digital. Positive atmosphere and leaders that seem to care and respect employees and partners. May not pay the best in the industry, esp for similar roles in tech sector but does hire and retain lots of seasoned, highly capable employees and contractors. Proud of leadership's focus on doing what's right for the customer now in all areas and looking at technology and more automation to help rebuild trust and transparency.",5,5.0
1646003,207358,2020.0,con,": No longer a good company to work for. Although DG acquired CSS, it has been the reverse in regards to management which is a surprise since they were bankrupt. All the poor decisions that led them to be acquire are repeating themselves. The overall culture is top-down, senior leadership micro-manage, no collaboration with the levels that really know what's going on. The list is too long to list, just read CSS Industries reviews and you will understand how DG has nose-dived since the acquisition",1,1.0
2822288,133366,2020.0,pro,"-The patient first philosphy is the heart and soul of the company -Managers work hard to ensure their teams are successful -Everyone I've encountered has gone out of their way to help others -Edwards walk the talk when it comes to promoting diversity and inclusion. I've never felt more welcomed to be myself at this company. -Leadership respects opinions and different points of view, regardless of title -Great benefits including onsite gym, café, adoption support, housing support, education reimbursement, etc.",5,5.0
4921694,23818,2016.0,pro,"1. Evolent truly celebrates its values and culture above all, and they work hard to maintain this culture for its employees. 2. This is a company full of positive thinking staff who truly care about the mission of the company, and who will do anything they can to make the company a success 3. Each employee is valued, from the top to the bottom of the organization, and there is an open-door policy so any colleague can approach leadership at any time to share their ideas and even discuss gen",5,5.0
5263279,235803,2020.0,pro,"-A lovely, supportive workforce, passionate about what they do -Flexi-time and the culture of trust throughout the team, I've never had such a good work-life balance -Mental health and wellbeing a priority -Dedication to continued learning and development, I am currently on an apprenticeship supported by ZOO",5,5.0
6990466,187363,2021.0,pro,"Work life balance, friendly management. Willingness to migrate to new technology. Frequent 1 on 1 with Managers and they know all your pain points. Culture and values are respected. Transparency from Senior Management. Personal growth Benefits is excellent. You can reimburse upto $1000 for your personal learning.",5,5.0
825088,15267,2021.0,pro,"The Human Capital is the most important asset at IDEX , and it's evident in values, in the operative model, in the culture. This is a Company where Diversity, Equity and Inclusion, togheter with Employees Engagement, are goals as important as financial results and where Ethic and Trust are the guidelines for everyone's behaviour.",5,5.0
5625315,18630,2022.0,con,bad time to be in marketing at RingCentral. Many of the marketing leader’s are “failing up” or in most cases are promoted because they are the last man/woman standing and unfortunately are unqualified. Turnover is unlike anything I’ve ever seen. The culture is quite toxic with morale at an all time low. People are burnt out because they are constantly covering for others that have left the org and 12 hour days have become the  norm. Leadership does not really address any of these concerns nor do,1,0.0
1921254,212635,2019.0,con,This is just a very bad company to work for. Company culture is toxic!  There is no teamwork.  The environment is one that everyone is walking on eggshells.  Upper level management manages by fear.  Middle level management just follows exactly what the upper level managers dictate.  Managers do not think for themselves or have any input.  HR is one of the main problems.  They are not trusted by the employees with good reason.  I have been to HR (in confidence) on numerous occasions with is,1,1.0
3787203,143356,2022.0,pro,"Stabile company with extensive programs for learning and development. Also strong encouragement for career mobility and voluntary short term assignments. Transformation underway and lots if opportunities to grow and learn. Culture at Prudential is one of the best with programs, events and volunteer opportunities that support diversity, inclusion, openness, transparency, and caring for others.",3,5.0
3290987,25536,2021.0,con,"Can’t speak for the entirety of the company, only the NJ business unit pod, which manages the largest Dog and Cat brands, namely Nylabone, Four Paws and IMS Cadet. The Leadership perpetuates a culture where employees are not to be trusted. This in turn creates an environment with no morale where you will be stripped of basic privileges. You are watched from the time you clock in, how long of a lunch you take, where you park and how productive you are (they have tracking software installed ",1,1.0
2454739,2663,2020.0,pro,"Campbell's has everything you could want in a company-- Great Benefits, People, Pay, Passionate and Transparent Leadership, Culture, Work Life Flexibility, Maternity Leave, Promote from Within, Inclusion & Diversity, etc. I bounced around jobs previously, but finally felt that I have found my forever home and Campbell feels like family.",5,5.0
24070,8020,2016.0,pro,"An almost single focus on Diabetes, a chronic condition, helps make NN a patient focused company and one where staff need to really connect with their customers. This also reflects in an overall culture of collaboration, trust and respect.",5,5.0
1138422,16582,2021.0,pro,"Nutrien has been a fantastic work experience so far! Leadership lives by the values of Safety and Integrity and the engagement principles of community, inclusion, innovation and performance. I'm really glad I made the move over to Nutrien.",5,4.0
5936379,22039,2021.0,con,"p to contractors regardless of their experience or seniority Unplanned business strategy execution Outdated approach to business process and strategy execution Authoritarian (my-way highway, top down only) Leadership with shameless admission to this culture Toxic levels of Favoritism at leadership in both business technology and their business partners Zero collaboration with any project managers Lack of understanding and knowledge of project management with no interest to do so at any level. La",1,1.0
2227265,220977,2022.0,pro,"Good, dynamic company culture where collaboration among employees is the natural thing to do. Uncontested market leader with a very strong brand recognition in some markets. A very modern and ever-evolving product offering. The company values its employees, with zero lay-offs or salary cuts related to the pandemic and ensuing lockdowns. Premium brand, willing to invest in hiring the right people. Western management style.",5,5.0
7399954,5606,2019.0,pro,"The management team is communicating clearly and consistently about the company strategy. There has been a great focus on creating a new corporate culture, which show is not only lip service, but shows on how the business is run on the day-to-day basis. There is a lot of focus on creating a culture based on what is the right thing to do and what the company values are and have been for many years. The Executive Leadership team is committed to sustainability and diversity &  inclusion and t",4,5.0
3896272,162076,2020.0,con,"Too many to list here. Toxic culture. Terrible leadership. No direction. Desperate decisions. Constant layoffs. Corner cutting. No budget. Broken and unserviced equipment. Unpaid vendors. I would give details, but it would be too long to read. Read this: Avoid this company. Let me repeat. Avoid this company. Don’t work for them, and don’t do business with them. They will fail you.",1,1.0
3137304,1447,2021.0,con,"- Lack of transparency - Enforcing of the latest in-vogue culture philosophies (cancel culture, wokeness, etc) - Multiculturalism (more foreigners than the British) - Toxic work environment - Obsolete software - Lack of proper training - Terrible leadership - Very bad career prospects - Low salary",2,1.0
5099133,33152,2020.0,con,1. Lack of diversity (specifically black and latinx). 2. Terrible middle management. Long time Dropbox employees promoted to senior leadership without much experience outside of the company.  3. Found the culture to be  extremely clickish and non inclusive. I left because of bad bosses. My work was regularly sabotaged even though boss knew it was the best thing for the company. I sought advice from my recruiter and situation only got worse. Really wish things would have been different. Met,3,1.0
2873785,28877,2021.0,con,"Management egos Lack of appreciation from management even when going above and beyond Lack of effective process even while being a large established company Nepotism Toxic Culture Management comes across as very insecure in their own roles, thus the inability to be supportive of their team, inability to trust their teams Lack of career progression even with established and successful contributors",1,1.0
5622087,20088,2020.0,pro,- Box's culture is really unique. It's extremely rare to find a company that genuinely practices and embodies their core values. - I get to be myself at work - Content... is that cool? Kinda. Is powering how the world works together around content cool? YES! That's what you'll be doing at Box no matter which org you're in. - Magnetic and empowering leadership from our executive team - Executive leadership actively seeks opportunities to educate employees with a high amount of transparency ,5,5.0
3473156,1878,2019.0,pro," been in the workforce a long time! We have exceptional senior leaders who are forward thinking, focused on customer satisfaction, care about diversity and inclusion, and are approachable, authentic individuals. They are driving a major company-wide culture change initiative by introducing values and ways we work together, then reinforcing these messages every chance they get. This is both inspiring and equipping us to succeed in the future. My colleagues are super smart yet humble, nice, and fu",5,5.0
5254334,28410,2021.0,con,"p gets raises while the rest don't get raises for years The benefits while better they are still under the market They micro-mange you, and the second you don't do what they want you are gone Zero respect for or loyalty to employees Its just a toxic culture, even though there are good people here its toxic because its a popularity contest and your performance means nothing to your success. The turnover is REALLY high, especially in IT, the systems and leadership are so bad its hard to have good ",1,1.0
2242525,178973,2016.0,pro,The people who work here are amazing. The teamwork from store to store is awesome. There is much praise to be handed out to each and every employee. The culture is drived from good quality small town values and ethics.,4,4.0
6483191,61600,2019.0,con,"From my experience, I have made some comments below. Even though the employees make the difference, there are issues that need to be resolved. 1. Poor leadership and human resource / people management. 2. Lack of integrity when dealing with employees. No emotional intelligence whatsoever. Lack of respect. 3. Lack of opportunities to develop. 4. Siloed mentality between the different functions.",1,0.0
6999663,8762,2017.0,pro,"Everyone at P&G is great! So many intelligent people who work hard and make it easy to go to work every day. Every one of us is working on meaningful work from day 1 which has allowed me to grow personally and professionally. We have a grat culture, following our Purpose, Values, and Principles while also focusing on diversity & inclusion, sustainability, and more! I really love working for P&G!",5,5.0
3674770,32571,2022.0,con,"Leadership: Leaders are extraordinarily under qualified, condescending, create toxic environments, & unaware as to how to create a team culture. Diversity: Unfortunately, none. Culture: Sales Leaders are apart of a fraternity atmosphere, it’s a boy’s club. Continuous red flags. Internal Recruiters / hiring process: Contradictory in nature, favoritism is evident, impossible to transfer departments. Turnover: Across the organization, countless employees have voluntarily quit, the trend conti",1,1.0
7412024,2991,2018.0,con,"Middle management facilitate nepotism, favouritism and ‘old boys’ network’ despite resent efforts by corporate leadership to instil ‘Inclusion and Diversity’. Way too many traders considering the equity portfolio. False recruitment strategy - open positions are not ‘open’; the successful candidate is typically pre-selected and groomed before the hiring process. Low morale due to lack of movement in careers, no promotions and women feeling disenchanted.",2,3.0
4214120,6829,2017.0,con,culture: executives doesn't care about employees in actions. culture: no trust to top C-suites culture: C-suites created a culture that have been made people thinking that their jobs are moving to offshore. So no teamwork/collaboration between U.S. teams and offshore teams.,3,2.0
4280142,10499,2016.0,con,"Toxic culture, micro-management, forced environment. Unappreciative, need to coddle, no boundaries. Too many in person meetings with little respect for time. A lot of talk, no action. No trust in employees, which breeds disgruntled attitudes.",1,1.0
1654907,273407,2018.0,pro,"- Get to work alongside an awesome bunch of people - An exciting, fast-paced culture that fosters and supports diversity, innovation, growth & development - Business with an inspiring purpose and vision, where we get to re-imagine ways of the future and make a positive difference everyday to our customers, our communities and the environment - The business genuinely values and looks after their people",5,5.0
1005495,12441,2019.0,con,The rapid growth (nearly doubling after CEB acquisition) has unraveled what little culture was left. Executive team is so far removed from the “Life at Gartner” experience of the average employee. Culture seems to be going backwards... we talk of diversity and inclusion but it’s never been more painful to be a woman at this company. I can count on 1 hand the number of sr/executive level female leadership. It seems the only function of HR these days to send out emails about not leaving earl,3,1.0
2075747,121077,2021.0,con," weak so not exciting work (lots of focus on new acquisitions that haven’t panned out or refreshes). Leadership at team/GM level is hit or miss. Mostly very self assured when not necessarily justified. E.g. confidence not proven out by product CAGR. Culture shifted in bad way with some external hires outside PMM. Lots of preening and toxic behavior. Very limited support for PMM team or function in marketing and product orgs. No new heads, no promotions, no respect. Dont be into F5 for the stock ",2,3.0
6831106,28733,2018.0,pro,Robust onboarding and training programs. Leadership promotes teamwork and company values. They genuinely care to have diversity and inclusion. They support the employees total wellbeing. They encourage community service and ways to help our planet.,5,5.0
2369814,101944,2021.0,pro,"1) Very responsive and professional recruitment process. 2) They highly value and respect their employees. 3) Great set of values (ie. honesty, boldness, trust, freedom, fun, modesty, team spirit). 4) Very informative and supportive onboarding process. 5) Business portfolio covers and delivers leading edge technology.",5,5.0
7590141,14535,2020.0,pro,"Scripps cares about journalistic integrity and living the principles of journalism; culture starts from the top down and executive leadership cares about employees (most recently recognized in leadership cutting salaries to provide for employees in need during Covid and through communication, safety precautions and handling of working through Covid) and local communities; in addition, working in talent acquisition, I constantly hear candidates talk about the positive word of mouth from cur",4,5.0
1991359,1913,2021.0,pro,I am working at Avery Dennison Vietnam and I am proud to say that our company provides a good environment and culture at work where cultural and racial diversity is well respected. Each employee is also given certain empowerment so he or she can make decision on your own without asking for manager's advice. Company also appreciates the value of teamwork and cooperation. Good compensations and benefits for employees.,4,5.0
2261131,7991,2017.0,pro,Lots of interesting projects and meaningful work; excellent values that team members try to live by; down to earth management style; team culture; strong leadership that is driving results; new policies to provide flexibility; sincere efforts to support diversity and inclusion,5,5.0
4004362,3813,2022.0,pro,"* Amazing culture * Diversity and inclusion * Very supportive senior leadership. * Very flexible schedule: less importance on how or when I get things done, as long as they are done in time and without blocking anyone else. This means I can adapt my schedule in a way that I am the most productive and happy. * Great resources for data scientists",5,5.0
673703,61685,2018.0,con,"Toxic culture of finger pointing and no accountability. This company is in the hottest field in the software industry (AI), but is  still unable to turn an actual profit. Document Imaging division has no vision, no innovation, and no ability to release a  quality product.",1,1.0
4513007,33232,2019.0,pro,"I have been working at Zuora full-time 1. I never feel I am working in an office, the environment and work culture are very friendly. 2. The great initiative is D&I (Diversity & Inclusion). From this, Zuora is giving the opportunity to transgenders and physically disabled peoples. Kudos to HR Team.! 3. Always surrounded by passionate people having eager to learn and explore. 4. Motivates new talent and gives the opportunity to prove. 5. Flexible working hours 6. Work and Fun go hand in han",5,5.0
1388640,25339,2018.0,pro,"When the company says that it strives to be a GPTW, they mean it!  They even have a GPTW committee planning and overseeing anything related to GPTW! Also,  the company truly has a listening culture.  The CEO responds to employee suggestions every quarter as well as has a face-to-face business review.  He is open to receive feedback on absolutely anything! The PRIDE (Positive, Respectful, Insightful, Direct and Earnest) values drive the company forward and provide direction for each and eve",5,5.0
5900358,6008,2022.0,pro,"1. Positive workplace - Emphasis on mutual respect, collaboration, diversity, inclusion and fearlessness 2. Collaborative colleagues - Most of my colleagues are open to working together for our common goals 3. Opportunities to learn - promotes knowledge sharing and provides some of the best opportunities to learn (that I have seen) 4. Excellent support during pandemic from all levels of the organization 5. Inspiring, competitive and involved communication style of top- management 6. Very good approach to internal problem solving / conflict resolution - encourages innovation & growth",5,5.0
7619098,118267,2020.0,con,"It’s painfully clear that anyone who isn’t a fee earner is considered disposable. That may make sense from a business perspective, but if your employees feel they are viewed as disposable, your culture is toxic. There is no transparency, from executive leadership down to middle management. Everything is a secret, and there is no real explanation or justification for major business decisions — leadership isn’t held to any real accountability. I noticed another review mention the “boys club”",2,2.0
4793262,33301,2021.0,pro,"xtra time I put in. It motivates me to work even harder, and I do not mind putting in the additional time. The benefits are great as well. Health insurance is 100% covered. Diversity & Inclusion is a strong motion in DocuSign, which is great to see. Culture - Great culture, everyone is more than happy to help each other when needed. Amazing teamwork, which drives success.",5,5.0
3867214,11012,2018.0,pro,"Strong leadership at the top that helps create a positive culture supporting integrity, entrepreneurship,  accountability,  collaboration, and talent development.   CEO leads by example and personally delivers training workshops for management and high potential talent worldwide.   Comp. & benefits package is above average.",5,5.0
940658,6435,2021.0,con,"lack of diversity and inclusion, lack of leadership and accountability, lack of decision making, lack of clear career path and international mobility, process driven, small renovation over disruptive / breakthrough innovation, cost saving / restructuring driven as way to deliver results,",1,1.0
5611680,161806,2017.0,con,"Worst values, leadership and management styles I´ve ever seen in my 25 years of professional experience. Working environment is so toxic, Managing Director of the office allows people yelling, insulting and bulling other employees without any consequence. If you are looking for a dead end for your career, this is the place!. This company goes all the way by looting on their former employees exploiting them to burn out point by extending working hours from 12 to 16 hours daily, usually 5 days or more in a row!, without paying or making up this extra hours. If you resist this treatment then the harassment is following mercilessly up to the point the only choice is to quit. If you value your health, integrity and dignity you should seriously consider somewhere else to work!",1,1.0
3382858,177871,2018.0,con,th is stifled due to a lack of opportunities which Virtusa can exploit by providing  non-competitive salary and benefits. Extremely high ratio of company employees without domain knowledge. Lack of managerial interpersonal skills which drive a toxic culture without any values. Nowhere to seek for leadership on recognizing any employe challenge unless you are part of an exclusive group.,1,1.0
4357018,10385,2019.0,pro,"Teck has amazing values with respect to great diversity, safety and culture. I felt absolutely welcomed when I first started and was able to work with amazing individuals. Over the course of my experience at Teck, I came across many opportunities to enhance and apply my skills in software development and management for the Process Engineering TDS team. I learned a lot about coal blending and processing and was able to have hands-on experience with projects. Overall, I had a wonderful exper",5,5.0
1052891,318978,2020.0,pro,"LOVE the sense of community, collaboration, potential for growth. Great team members. I feel Appen values you, rather than treating you as a disposable addition to the team. We really care about diversity, collaboration and responsible leadership. Good social causes in play-- really looking to see our social impact increase over the next year! Great company wide communication - very transparent in times of COV19. Weekly calls with the CEO + global team. Daily calls with my team. Impactful work- not an ant in the ant hill. Love working from home!",5,5.0
3180470,3851,2018.0,pro,"Culture, meaningful work, collaboration, travel, being surrounded by people who travel (possessing world view), empowerment, innovation, celebration of success, challenge, deliberate focus on elevating the customer experience, more...",5,5.0
5790474,164652,2022.0,con,Inconsistent application of policies Toxic culture No real support from corporate Unable to retain key leadership Poor communication from the corporate level Lots of red tape with HR Not loyal to existing employees Lack of trust with senior level leadership,2,2.0
1444483,25279,2021.0,con," the door rather than on compliance to procedures or GmP. Site leadership is weak and does not empower those who have a passion to maintain integrity and compliance. There is a severe lack of accountability instilled in teams aside QA and there is a culture of bullying and favouritism that stems from the site managers. Opportunities are given only out of convenience to management, and not as a result of hard work, integrity and capability.",2,1.0
2827700,164296,2019.0,con,"Sexist culture, lack of accountability, discriminatory treatment of women, bullying and termination/threats to terminate men who don't play along with the culture, very few women in the team let alone in leadership positions, repeat  termination of female employees who raise issues. The epitome of a workplace run by toxic masculinity.",1,1.0
4494971,160329,2020.0,pro,"mes to work and leaves work happy.  All the news articles looking to find something wrong with working at Google are misguided.  The writers don't understand that voicing a desire for equality, inclusion, and diversity are cornerstones of the Google culture.  It doesn't mean employees are unhappy.  It means they are good people fighting for continuous improvement in these areas even if Google is already excelling in these areas.  People will always ask Google to do even more good for the world a",5,5.0
1231198,6066,2017.0,pro,"Global Commitment to diversity and inclusion is a core of the culture within the company.  This is supported at the highest levels of the company and in grass roots efforts with Business Resource Groups.  This is in concert with IBM's grounding in a powerful value system of trust, commitment and innovation values that matters for the company and the world. Strong conviction and fortitude to reinvent itself as needed to continue to be a leader in the market, era after era.",5,4.0
104598,189491,2017.0,con," valued is causing a severe brain drain of talent from once-leading brands. Riding existing market share but poorly investing in new products, innovation, or its employees - a failing long-term strategy. Severe absences of leadership and poor morale/culture.  Near non-existent training for new employees in technical roles, which will cost the company down the line. Critical function gaps widespread due to attrition or eliminated positions. Salaries well below market rate for engineers.",2,1.0
4420355,258730,2021.0,pro,"Host to progressive and supportive work environment, which is essential for nourishing one's morale, skills & work ethics. Promotes innovation & believes in consistive training for employees skills enhancement",4,5.0
1091076,129466,2019.0,con, to listen to reality. COO/CEO live on fantasy island and dismiss any other ideas. Leadership works in silos with no cross functional collaboration. Benefits are OK but not in keeping with other companies this size. There doesn't seem to really be a culture or set of values for this company.,2,1.0
5276037,22410,2020.0,pro,"The company fosters a culture of collaboration, integrity, and putting patients first.   I have met many talented employees who exemplify the core values of the company.   Employees are passionate about what they do and those who outperform are recognized. The company also hosts several employee appreciation and enrichment events/programs.   Indivior is both patient focused and employee focused.",5,5.0
7717145,121633,2016.0,pro,"Very strong company with it's clients always at the forefront. High performing teams with strong ethics, integrity, business acumen, and career drive. Strong emphasis on ongoing professional development and advancement. Incredible business culture of inclusivity and diversity, with a strong emphasis on both high performance and maintaining a work/life balance, respecting the fact that most advisors and staff have family to come home to at the end of the day.",5,5.0
1837519,10115,2016.0,pro,"Incredibly high work ethic and accountability, personal ownership and integrity-based environment, high focus on employee engagement and morale, goal-oriented, reward attainment, tremendous focus on growth and rotational assignments; and for such a large organization - a great level of personal interest, inclusion and celebration of individuals.",5,5.0
